ID,Location,Capacity
1,1,600
2,2,100
3,3,600
4,4,100
5,5,100
6,6,600
7,7,600
8,8,600
9,9,600
10,10,100
11,11,600
12,12,600
13,13,600
14,14,600
15,15,600
16,16,600
17,17,600
18,18,600
19,19,600
20,20,600
21,21,600
22,22,600
23,23,600
24,24,600
25,25,600
26,26,600
27,27,100
28,28,600
29,29,600
30,30,600
31,31,600
32,32,600
33,33,600
34,34,600
35,35,600
36,36,600
37,37,600
38,38,600
39,39,600
40,40,100
41,41,600
42,42,100
43,43,600
44,44,100
45,45,600
46,46,600
47,47,600
48,48,600
49,49,600
50,50,600
51,51,600
52,52,600
53,53,600
54,54,600
55,55,600
56,56,600
57,57,600
58,58,100
59,59,600
60,60,100
61,61,100
62,62,600
63,63,600
64,64,600
65,65,600
66,66,600
67,67,100
68,68,600
69,69,600
70,70,600
71,71,600
72,72,600
73,73,600
74,74,600
75,75,100
76,76,600
77,77,600
78,78,100
79,79,100
80,80,600
81,81,600
82,82,100
83,83,600
84,84,600
85,85,600
86,86,600
87,87,600
88,88,600
89,89,100
90,90,600
91,91,600
92,92,600
93,93,600
94,94,600
95,95,100
96,96,600
97,97,600
98,98,600
99,99,600
100,100,100
101,101,600
102,102,600
103,103,600
104,104,600
105,105,600
106,106,100
107,107,600
108,108,600
109,109,600
110,110,600
111,111,600
112,112,100
113,113,600
114,114,600
115,115,600
116,116,100
117,117,600
118,118,100
119,119,100
120,120,600
121,121,600
122,122,600
123,123,600
124,124,600
125,125,600
126,126,600
127,127,600
128,128,100
129,129,600
130,130,600
131,131,100
132,132,600
133,133,600
134,134,600
135,135,600
136,136,600
137,137,600
138,138,600
139,139,600
140,140,600
141,141,600
142,142,600
143,143,600
144,144,600
145,145,600
146,146,600
147,147,600
148,148,100
149,149,600
150,150,600
151,151,600
152,152,600
153,153,100
154,154,600
155,155,600
156,156,600
157,157,600
158,158,600
159,159,600
160,160,600
161,161,100
162,162,600
163,163,600
164,164,600
165,165,600
166,166,600
167,167,100
168,168,600
169,169,600
170,170,100
171,171,100
172,172,600
173,173,600
174,174,100
175,175,600
176,176,100
177,177,600
178,178,100
179,179,600
180,180,600
181,181,600
182,182,600
183,183,600
184,184,600
185,185,600
186,186,600
187,187,600
188,188,600
189,189,100
190,190,600
191,191,600
192,192,600
193,193,100
194,194,600
195,195,100
196,196,100
197,197,600
198,198,100
199,199,600
200,200,100
201,201,600
202,202,600
203,203,600
204,204,600
205,205,600
206,206,600
207,207,600
208,208,600
209,209,600
210,210,600
211,211,600
212,212,100
213,213,600
214,214,600
215,215,600
216,216,600
217,217,600
218,218,600
219,219,600
220,220,600
221,221,600
222,222,600
223,223,600
224,224,600
225,225,100
226,226,600
227,227,600
228,228,600
229,229,100
230,230,600
231,231,600
232,232,600
233,233,600
234,234,600
235,235,600
236,236,600
237,237,600
238,238,600
239,239,100
240,240,600
241,241,600
242,242,600
243,243,600
244,244,600
245,245,100
246,246,600
247,247,600
248,248,600
249,249,600
250,250,600
251,251,100
252,252,600
253,253,600
254,254,600
255,255,100
256,256,600
257,257,600
258,258,600
259,259,600
260,260,100
261,261,600
262,262,600
263,263,600
264,264,100
265,265,100
266,266,600
267,267,600
268,268,100
269,269,600
270,270,100
271,271,600
272,272,600
273,273,600
274,274,600
275,275,600
276,276,600
277,277,600
278,278,600
279,279,600
280,280,600
281,281,600
282,282,100
283,283,600
284,284,600
285,285,600
286,286,100
287,287,600
288,288,100
289,289,600
290,290,100
291,291,600
292,292,100
293,293,600
294,294,600
295,295,600
296,296,600
297,297,600
298,298,100
299,299,600
300,300,100
301,301,600
302,302,100
303,303,100
304,304,600
305,305,600
306,306,600
307,307,600
308,308,600
309,309,600
310,310,100
311,311,100
312,312,600
313,313,100
314,314,600
315,315,600
316,316,100
317,317,600
318,318,600
319,319,600
320,320,600
321,321,600
322,322,600
323,323,600
324,324,600
325,325,100
326,326,600
327,327,600
328,328,100
329,329,600
330,330,600
331,331,600
332,332,100
333,333,100
334,334,600
335,335,600
336,336,100
337,337,600
338,338,600
339,339,600
340,340,600
341,341,600
342,342,600
343,343,600
344,344,100
345,345,600
346,346,600
347,347,600
348,348,600
349,349,600
350,350,100
351,351,600
352,192,600
353,352,600
354,353,600
355,354,600
356,355,600
357,356,600
358,357,100
359,358,600
360,359,600
361,360,600
362,361,600
363,362,100
364,363,600
365,364,600
366,365,100
367,366,600
368,367,600
369,368,600
370,369,100
371,370,100
372,371,600
373,372,600
374,373,600
375,374,600
376,375,100
377,376,600
378,377,100
379,378,600
380,379,600
381,380,600
382,381,600
383,382,600
384,383,100
385,384,600
386,385,600
387,386,100
388,387,600
389,388,600
390,389,600
391,390,600
392,391,600
393,392,600
394,393,600
395,394,100
396,395,600
397,396,600
398,397,600
399,398,600
400,399,600
401,400,100
402,401,600
403,402,600
404,403,600
405,404,600
406,405,600
407,406,600
408,407,600
409,408,600
410,409,600
411,410,600
412,411,100
413,412,600
414,413,600
415,414,600
416,415,100
417,416,600
418,417,600
419,418,100
420,419,600
421,420,600
422,421,600
423,422,600
424,423,600
425,424,600
426,425,600
427,426,100
428,427,600
429,428,600
430,429,600
431,430,600
432,431,600
433,432,100
434,433,100
435,434,100
436,435,100
437,436,100
438,437,600
439,438,100
440,439,600
441,440,600
442,441,100
443,442,600
444,443,600
445,444,600
446,445,600
447,446,100
448,447,600
449,448,600
450,449,600
451,450,600
452,451,600
453,452,600
454,453,600
455,454,100
456,455,600
457,456,600
458,457,600
459,458,600
460,459,600
461,460,600
462,461,100
463,462,600
464,463,600
465,464,600
466,465,600
467,466,600
468,467,100
469,468,600
470,469,600
471,470,600
472,471,600
473,472,600
474,473,600
475,474,600
476,475,600
