ID,Location,Capacity
1,1,200
2,2,200
3,3,200
4,4,200
5,5,200
6,6,200
7,7,200
8,8,200
9,9,200
10,10,200
11,11,200
12,12,200
13,13,200
14,14,200
15,15,200
16,16,200
17,17,200
18,18,200
19,19,200
20,20,200
21,21,200
22,22,200
23,23,200
24,24,200
25,25,200
26,26,200
27,27,200
28,28,200
29,29,200
30,30,200
31,31,200
32,32,200
33,33,200
34,34,200
35,35,200
36,36,200
37,37,200
38,38,200
39,39,200
40,40,200
41,41,200
42,42,200
43,43,200
44,44,200
45,45,200
46,46,200
47,47,200
48,48,200
49,49,200
50,50,200
51,51,200
52,52,200
53,53,200
54,54,200
55,55,200
56,56,200
57,57,200
58,58,200
59,59,200
60,60,200
61,61,200
62,62,200
63,63,200
64,64,200
65,65,200
66,66,200
67,67,200
68,68,200
69,69,200
70,70,200
71,71,200
72,72,200
73,73,200
74,74,200
75,75,200
76,76,200
77,77,200
78,78,200
79,79,200
80,80,200
81,81,200
82,82,200
83,83,200
84,84,200
85,85,200
86,86,200
87,87,200
88,88,200
89,89,200
90,90,200
91,91,200
92,92,200
93,93,200
94,94,200
95,95,200
96,96,200
97,97,200
98,98,200
99,99,200
100,100,200
101,101,200
102,102,200
103,103,200
104,104,200
105,105,200
106,106,200
107,107,200
108,108,200
109,109,200
110,110,200
111,111,200
112,112,200
113,113,200
114,114,200
115,115,200
